,id,code,name,geocacheType,containerType,difficulty,terrain,cacheStatus,favoritePoints,trackableCount,latitude,longitude,ownerId,ownerName,placedDate,lastFoundDate,lastFoundTime,detailsUrl,description,hint,total_found,total_did_not_find
746,8003749,GC93EBC,"Can't touch this. Stop,",2,6,1.5,1.0,0,5,0,1.391333,103.907283,PR11JJVX,enjayell,2021-07-07,2023-05-19,12:00:00,www.geocaching.com/geocache/GC93EBC,"Welcome to the Sengkang Town Council (Rivervale)! Nestled in the Rivervale division of the newly formed Sengkang GRC, the TC has exchanged hands several times in its short history. First carved out as Punggol East SMC in 2011 with Michael Palmer from the PAP as its MP, it switched hands to the WP under Lee Li Lian during the 2013 by-elections, before being regained by Charles Chong from the PAP in 2015. In 2020, the division was merged with adjacent constituencies to form Sengkang GRC. The recent 2020 election saw the Worker's Party historical win of its second GRC. As a young estate with a fast-changing population demographic, Sengkang GRC is a must-watch in future elections, who knows who it will go to! The cache is large enough for small SWAG. BYOP!",gp closest to tc. are you worthy?,63.0,2.0
747,9060746,GCA7Y82,A Prick-ly Position,2,2,2.0,1.0,0,1,0,1.2829,103.866567,PR6064Y,ZacharyKZH,2023-04-29,2023-05-27,14:26:59,www.geocaching.com/geocache/GCA7Y82,"Welcome to the Sun Pavillion, one of the myriad themed gardens in the Gardens by the Bay! If you think Singapore is hot, this garden will feel like you’re in one of the many dry deserts in the world. If you ignore the humidity, I am sure the ambient heat will make you feel just right at home with these plants.   As you amble through the garden, you’ll be surrounded by succulents and cacti galore, and you can learn about some of the more charismatic species featured in the garden from the information boards. Just try not to prick yourself on the many thorny flora that you’ll find here in the garden.  And… since you’re reading this – here’s a pop quiz: do you know the difference between cacti and succulents?  Succulents are a broad group of plants that can be found in every continent except Antarctica and are defined by their ability to store water in their leaves and stems, which makes them especially resilient to long periods of drought. The term is not a taxonomic one i.e. it doesn’t define a specific family or order of plants, but rather adaptation features of certain plants. The succulents technically include almost all cacti, the aloes, baobabs, yuccas, palm trees and even some unexpected ones, like orchids and figs.   Cacti (the plural of cactus) are plants from the family Cactaceae, which are only native to the Americas. Yup, there are no (native) cacti in the Sahara! The cacti all share one very distinct feature, which are their thorns. The thorns are modified leaves and branches, designed to minimise surface area from which water may be lost from and to deter animals from grazing on them. The water is stored in the rather substantial stem of the cactus, which is the succulent part of the cactus. There are three distinct types of cacti: the bulbous (round, squat cacti), columnar (tall and slender) and arborescent (tree-like). You’ll see a good variety of cacti in the garden and, better still, you’re now armed with this new-found knowledge.   And about the cache: please do not step off the trail or damage any plants while searching for it! You’ll be able to retrieve the cache with no harm to both you and the plants’ lives and limbs. The cache is well-camouflaged, but I am sure it’ll not escape your eagle eyes (and there’s the additional hint to assist as well). Please replace and recover the cache carefully to keep it safe from muggles. Thanks for visiting and happy hunting!  ",under the v,15.0,1.0
748,8882926,GCA1Z6Y,Giant Candy Cane,2,2,2.0,2.5,0,0,0,1.413737,103.904586,PR18R3JT,laurenspang,2022-11-09,2023-04-14,08:58:45,www.geocaching.com/geocache/GCA1Z6Y,Fancy a little adventure? Embark on a little hike to search for this cache. You'll get to enjoy the best mobile reception at this geocache location.   Must haves: Wet weather shoes and insect repellent.   Suggested entry point:    Enroute to geocache:   ,between grass and concrete,11.0,1.0
749,8276199,GC9CJW3,Eye of the Storm,2,2,2.0,2.0,1,0,0,1.3873,103.9082,PR11JJVX,enjayell,2021-06-10,2022-02-20,14:14:51,www.geocaching.com/geocache/GC9CJW3,"The storm only moves natural objects and not man-made ones. In the eye of the storm you will find what you seek. Recommended coming in the day. At night, bring a light. BYOP!",ground level,31.0,12.0
750,7713063,GC8RNWD,Harmony: Garden of Heaven,2,2,1.0,1.0,0,0,0,1.388833,103.908517,PR11JJVX,enjayell,2020-05-26,2023-04-04,12:00:00,www.geocaching.com/geocache/GC8RNWD," In Singapore can you find different places of worship side-by-side! This location in Seng Kang is home to a Hindu temple (Arulmigu Velmurugan Gnanamuneeswarar), Taoist/Confucian temple (天国佛堂) and Buddhist temples (Sengkang Combined Temple). All three are polytheistic religions which believe in the concept of heaven or Nirvana, where the most faithful of believers are rewarded. Ground Zero (GZ) overlooks the Hindu temple and Taoist/Confucian temple. Usually, heaven has seven levels but our garden is one more above. Take a walk around GZ, they have cages in heaven too! What does earth looks like from heaven? Do they see the temples we build for them? Check out the photo and hint to find the cache. You don't need to climb nor enter any place where you are ""unauthorised"" to enter. Don't drop the cache! BYOP! ","no need to break in, no need to climb. just overlook the mortals and beside you will find.",116.0,10.0
751,6004666,GC6YB4V,The Face-off: Giant vs. tiny,2,2,1.0,1.5,0,0,0,1.365583,103.907817,PRJRG7Y,justforjoys,2016-12-20,2023-05-14,11:38:19,www.geocaching.com/geocache/GC6YB4V,"Singapore: A Base for Regional Logistics Hubs With the finest and most advanced airport and seaports located in this region, Singapore is proud to be the heart of many logistics networks that connects people and materials worldwide. From our roots as a trading hub since Raffles arrival, Singapore has always been a bustling center for products from all around the world. Products enter and exit our ports by the S$billions each day, and our advance logistics is the business enabler and key to Singapore's success. As Singapore's economy grow, our logistics capabilities evolved as well to meet the increasing demand and complexity. Fast forward a few decades, Singapore has become one of the region's leaders in logistics. It is home to specialized logistics capabilities like healthcare and cold chain, chemical, aerospace, art and wine logistics. It also ranked as the top logistics hub in Asia in the 2012 and 2014 Logistics Performance index by the World Bank. LogisParks @ Tampines Singapore houses many logistics centers and 5 massive Logistics parks, namely Changi International LogisPark, Tampines LogisPark, Toh Tuck LogisPark, Toh Guan LogisPark and Clementi West LogisPark. This cache will bring you to our newest Logistic park at the edge of Tampines. At here we can see all the big names in the Logistic industry, all striving to push our Logistics forefront to greater heights. Right in front of you, is the latest addition to Singapore's logistic weaponry. This is Asia's largest fully integrated build-to-suit (BTS) logistics warehouse (as of Apr 2016), and is packed with S$18.8 million multi-customer automation system featuring advanced robotics. The technological enhancement uses 130 robotic shuttles to pick and store products from 72,000 locations spread across 26 levels, making this a the one-of-the-kind in the world. This is the place where ""large"" is very large enough.. be awed by Singapore's capabilities.  *GPS is very jumpy here, the hint would suffice. ** Beware of traffic. ***Stealth needed, please look out for guards nearby. As the place is rather lit, will recommend a less bright or no torch to avoid attention.",eor. the barrier is the only hiding place.,45.0,2.0
752,7890797,GC8ZMTR,PlantCache: Fastest Growing Plant,2,8,2.0,1.0,1,3,0,1.393442,103.90853,PR11JJVX,enjayell,2020-09-07,2021-12-16,12:00:00,www.geocaching.com/geocache/GC8ZMTR,"About PlantCache PlantCaches seek to help geocachers learn more about Singapore's flora together!  Finding the Cache This cache is hidden in a grove of Bambusa (likely Bambusa beecheyana) planted in a rooftop garden. Examine the different parts of the plant, are there any features which interest you? Check out the photo gallery to learn more about Bambusa sp.! Take a walk around this rooftop garden to admire both the plants and the beautiful view. The cache blends in with the ground, is hidden behind some of the plants but is not completely obstructed. The GPS coordinates and satellite picture will cue you to where the cache is. The cache is large enough to hold some swag for trade. Please close the cache tight and leave it upright so prevent creepy crawlies from getting into it! BYOP!  About Bambusa Bambusa are giant grasses with woody and hollow stems. If you run your finger along the blade of the leaf you will find that it is rough, just like grasses are. Bambusa are native to Southeast Asia, China, Taiwan, the Himalayas, New Guinea and the Northern parts of Australia. It is perhaps in Asia that these plants are put to the greatest use; from furniture to scaffolding to musical instruments. The young shoots of this particular species can be used as food. Bambusa grow from the bottom up and are the fastest-growing plants. It would definitely be a bad decision to hide a cache on one of these plants, otherwise, one day the cache will be out of reach! The cache is at soil level.  Activities to enhance your learning! (Optional) 1) Download any Plant ID app from the app store. Each app usually comes with its own instructions! Take an up-close picture of a bunch of leaves. Were you able to identify the common name of the plant from the app? 2) Does the plant have flowers? Were you able to spot the shoots of plant? Check out the photo gallery to learn more! 3) Take a picture of one part of the plant that you find interesting. Upload the photo in your log and share what you found interesting about it! Check out what other cachers have shared!",obstructed but in plain sight and within reach.,42.0,13.0
753,9060753,GCA7Y89,A Stick-y Situation,2,2,2.0,1.5,0,2,0,1.28256666666667,103.868383333333,PR6064Y,ZacharyKZH,2023-04-29,2023-05-27,14:33:26,www.geocaching.com/geocache/GCA7Y89,"This cache is placed outside Satay by the Bay, where you can have a meal before or after finding it! Satay by the Bay is a hawker centre located between iconic Gardens by the Bay (South) and the Marina Barrage at the edge of the Marina Reservoir. It follows the Singaporean concept of the Hawker Centre, with food stalls selling a variety of local delicacies and a shared seating space. Locals, of course, are no stranger to this sort of locale, but it does prove to be quite an experience of the tourists.   What makes this hawker centre somewhat distinct from its cousins is that it claims descent from the legendary Satay Club at the Esplanade. Satay, for those who are unfamiliar with it, is a Malay dish comprising of skewered meat (often chicken, mutton, or beef) with a peanut sauce dip and a side of glutinous rice, raw cucumbers and onions. It is typically prepared over a charcoal grill, and the sight and smell of the seller fanning the flames of his grill in the open is usually a sure sign that there is satay to be had.  Singapore’s original go-to place for Satay in the 1970s – 1990s was the Satay Club on the Esplanade in front of the Padang. Satay hawkers would set up shop on Queen Elizabeth Walk and patrons would throng the stalls to enjoy their sticks of meat from their favourite stall while enjoying the sea breeze and the company under the five big rain trees that still stand at the park today. There were up to 28 stalls at the Satay Club before it was closed to make way for the Esplanade Theatres. Efforts to relocate the Satay Club to other places like Clarke Quay were short-lived due to higher rental costs and lower patronage.      The Satay by the Bay project, which was developed in tandem with the Gardens, claims to be the latest reincarnation of the Satay Club. Locals: you can debate whether the ambience here is like the original Satay Club or if it is overrated in the logs.  As for the cache: please do not step off the trail or damage any plants while searching for it! The additional hints should be precise enough to help you make the find. Please replace the cache in its container exactly as you found it and cover it up properly to protect it from the muggles. ","base of the ""tired"" tree. it's a shell of its former self.",17.0,2.0
754,8572997,GC9PHP7,PRIS,2,8,1.5,1.5,0,0,0,1.40155,103.90803,PR153FZR,fakingitout,2022-03-07,2023-05-19,12:00:00,www.geocaching.com/geocache/GC9PHP7,"From this location, you'll have a good vantage point of Punggol Secondary School (PSS), one of the oldest schools in Punggol with a history that is supposedly older than Singapore. In 1956, a group of prominent female educationalists in Singapore established the Singapore Girls' Vocational High School, a Chinese medium vocational school originally located in Oxley Road, to educate and prepare girls for the workforce. The aim of the of the school was to provide opportunities for female teenagers to study mainstream subjects and attend vocational training courses such as Book keeping, Home Economics and English and Chinese Typewriting. In 1972, there was a change of members in the School Advisory Committee. With the donation from the board of directors, the Lee Foundation, and a grant given by the Ministry of Education (MOE), the school was re-sited to Toa Payoh East and renamed Pei Dao Secondary School. In 1978, in keeping with MOE’s policy of the integration of students from different language streams, Pei Dao Secondary School began to take in English stream pupils and became co-educational. In 1986, the school relinquished its added school status and became a government school. In 2001, Pei Dao Secondary School was renamed Punggol Secondary School and relocated to Punggol New Town. A quick search online will show you PSS's heritage, but one you can appreciate from this location is the fact that when the school was moved from its former Toa Payoh location 2001, every piece of land surrounding the school grounds was open fields. There was a only one bus service that ran through the town. In fact, the school moved to Punggol even before the Punggol MRT station was opened to the public (in 2003). While you stand here, take a good look at your surroundings and imagine what this area was like at the turn of the century. Observe the school, the sounds of generation after generation of students passing through the gates of the school. It was recently repainted and the colours of the school logo made more prominent on its walls. You'll see the glaring yellow facing the street, symbolising the bright future that is attainable when students strive for academic excellence, self-discipline and sound values in life.   ~~!!Congrats lemaklemak on the FTF!!~~",reach around the back. grey.,46.0,1.0
755,8878418,GCA1TGG,Straitsview,2,2,1.5,1.0,0,0,0,1.420267,103.90435,PR18R3JT,laurenspang,2022-11-05,2023-05-19,20:08:46,www.geocaching.com/geocache/GCA1TGG,Northshore Straitsview is one of the estates in Punggol with a true sea view. That is if you don't mind the occassional burning smell from across the pond though. Come enjoy a walk along the seaside PCN while in search of this geocache. ,cache is guarded by 2 hermit crabs.,31.0,2.0
756,8035295,GC94G60,Under the MRT - Don't Push Me,2,2,1.5,1.5,0,0,0,1.318333,103.8948,PRJW5PP,ehohteeetch,2020-12-30,2023-05-27,17:39:01,www.geocaching.com/geocache/GC94G60,"This short series of caches is along a lovely linking walkway between Eunos and Paya Lebar.  The East-West Mass Rapid Transit (MRT) is a fully automated train line, and at 57.2 kms it is the longest MRT line in Singapore.  As at 2020 there are 35 stations, some of which are underground although most are above ground.  Paya Lebar's East-West station was opened in 1989 (green line), and in 2010 it became the first MRT station to serve both an elevated line and an underground line with the linking of the Circle (orange) line.   This cache has waterproof paper.  Please take care that muggles don't see you retrieve it (especially on a Sunday when there are lots of people around).  We love this gentle walk between the two stations, and hope you do too!",the end is missing,147.0,6.0
757,7735460,GC8TE5X,"Scissors, paper...",2,6,2.0,1.0,0,2,0,1.392783,103.90995,PR11JJVX,enjayell,2020-06-06,2023-05-19,21:15:24,www.geocaching.com/geocache/GC8TE5X,"A simple geocache. Might be a little evil but I'm sure the experienced cachers should have no problem finding :). Adjust your difficulty with the number of hints! Hint 1 is in the title. Hint 2 is in the ""Hint"" Hint 3 is in the ""Photos"" Ground Zero is also home to several of our cache guardians - shrews. Spotted a few while hiding the cache. They live in burrows and are more active at night. They resemble mice but do not carry diseases. They are insectivores (eat insects) and keep our estate free from pests like cockroaches. Please do not frighten them and give our cache guardians some space! Please also do not post a picture of the cache container so that others can have fun finding the cache! Watch out for weaver ant trails. BYOP!",it's not far from gz and you can spot it from the footpath.,92.0,7.0
758,8007433,GC93J67,Harmony: Integration ABCs,2,2,1.0,1.5,1,0,0,1.38975,103.910317,PR11JJVX,enjayell,2020-12-05,2023-04-04,12:00:00,www.geocaching.com/geocache/GC93J67,"The young Sengkang-Punggol estate gives us a preview of what future Singapore could look like. With a diverse population of new immigrants, young couples, the embrace of technology and the environment, integration is key for harmony. At first sight, GZ is a rooftop garden cum dog park, integrating two hobbies / interests which Sengkang residents have. But GZ is also so much more than that. Here at GZ, ""ABC"" represents two more prominent themes of integration. Some questions to ponder about. Theme 1. Have a read of the signboard at the entrance of the rooftop garden. What does ABC stand for? Do you think such features are necessary in Singapore? Why or why not? Theme 2. Have a look across the road. This is the newest campus of GIIS where children learn their ABCs. Have a read online about GIIS and what they have done to integrate into the local community. What are your views on immigration? Dogs welcome at GZ, it is pretty breezy at night, great for chilling. Some stealth required. Cache has space for small swag. BYOP!",check out the campus from above!,74.0,15.0
759,5893085,GC6TK1E,"GEOmancy Act 2 - ""The Ringed One""",8,2,2.5,1.0,0,5,0,1.283083,103.870667,PRJRG7Y,justforjoys,2016-09-26,2022-11-14,18:07:05,www.geocaching.com/geocache/GC6TK1E,"As stated in the Ancient Script found in ""The Supreme Ultimate""... 5 Mighty GEOplanets will be awaken when our Cosmos faces imminent danger. And since Wu Ji's recent appearance, it has begun to disrupt the balance of the 5 energies. And if Wu Ji is not stopped in time, all existence will be suck into the nothingness. You'll need to find the 5 Mighty GEOplanets to unlock the location of the Gateway, and through those gates, you will find the means to save our Universe before all is too late.  This cache will reveal the Yellow planet, often known as ""the Ringed One"". This GEOplanet absorbs EARTH energy in our Universe and emits a bright Yellow color in the Ultimate darkness. The ""Maternal"" Earth energy is one that harmonizes the 4 other forces, and the only energy that found a perfect balance between the Yin the Yang. It is said to be the driving force that keeps the other planets in place and prevent them from drifting away into the abyss. My Fellow GEOmancy apprentices, finding the Earth Planet is crucial to stop Wu Ji... Do not fail humanity's last hope! Fellow Geomancers are recommended to find the Supreme Ultimate first...  **Spoilers & Clues beyond this point**  Aside from you GEOmancy journey, you may ask why the EARTH element cache is placed here. Well, this location is selected because this location is the very edge of Singapore's ""land"" or ""earth""...at least in the early 1960s. Many of us know that Singapore had undergone a fair bit of aesthetic surgery on the map. But how many of us still remember how the ""Original"" Singapore looks like? And how many of us know where exactly is Singapore's original soil (unreclaimed), and how massively Singapore have reclaimed our land space in the 1970s until current times. Allow me to give you a quick refresher...   This is Singapore in the 1890s, when we are still under British Empire. There is no Tuas, no Pasir Ris, no Marina Bay, no Marina South, no Keppel and Kallang is just a Basin. Many believe that Land reclamation have already been done prior by the British Empire.  On the final GZ, if you look towards the bearing of 81.0 Degrees and turn about 90degrees to left and right, you should be looking at vast Singapore Straits and ocean, with many trade ships sailing in and out of this spectacular trading heart of many shipping routes. Everything spanning from the Suntec City, Esplanade, Marina Bay and Marina Bay Financial Centre, all.... ALL of these land and buildings should be underwater!! ***Alright, take 5 mins to fathom the massive scale Singapore's transformation. This is a truly remarkable feat we accomplished, raising a magnificent city out from the ocean floor..   Illustration of Singapore Land Reclamation project & phases.   Phases of Singapore Transformation   Marina bay area in the 1960s. Where is this?(N ends with 97 and E ends with 38)   Singapore Marina Bay Area in the present ","puzzle: go to where the red arrow is pointingcache: unseen, covered",43.0,3.0
760,9062317,GCA7ZWQ,The Serpent's Secret,137,6,1.5,1.0,0,1,0,1.281758,103.869822,PR6064Y,ZacharyKZH,2023-04-30,2023-05-21,12:00:00,www.geocaching.com/geocache/GCA7ZWQ,"This Earthcache will reveal to you the secrets of metamorphism, the process in which ordinary rock is transformed by intense heat and pressure into beautiful rocks that are prized in sculpture and architecture. At the published coordinates, you will find a large sample of serpentinite, which will be the subject of our study for this EC. However, before we embark on your learning journey, we will first need to learn about the formation of metamorphic rocks.  Part 1: What is Metamorphism?    Overview Metamorphic rocks are one of the three main groups of rocks, the others being igneous and sedimentary, and they are created from the other two through a process known as metamorphism. During this process, rocks and minerals are transformed due to changes in temperature, pressure, and/or chemical environment. This process occurs deep within the Earth's crust, where rocks are subjected to intense heat and pressure or exposed to fluids that alter their composition. During metamorphism, the mineral composition, texture, and physical properties of rocks can change significantly. For example, a sedimentary rock may be transformed into a metamorphic rock through the process of recrystallization, where the original mineral grains are replaced by new ones that are larger and more tightly packed. This can lead to the formation of new minerals, such as mica, garnet, or quartz. Metamorphism can also cause rocks to become more dense, harder, and more resistant to erosion, making them more suitable for building and construction purposes. Some of the most common examples of metamorphic rocks include marble (shown below), slate, and gneiss, which are formed from limestone, shale, and granite, respectively.   Let us now examine two ways metamorphism can occur: contact and regional metamorphism. Contact Metamorphism Contact metamorphism is a type of metamorphism that occurs when rocks are altered by contact with a heat source, such as an intrusion of magma. When magma moves into a rock formation, it heats up the surrounding rocks, causing them to undergo chemical and physical changes.  The intensity of contact metamorphism depends on several factors, including the temperature and duration of the heat exposure, the composition of the original rocks, and the type and size of the intruding magma body. In general, the closer the rocks are to the magma source, the greater the degree of metamorphism. During contact metamorphism, the heat causes the minerals in the original rocks to recrystallize or form new minerals. For example, limestone can be transformed into marble, a harder and more dense rock, by the introduction of heat from a nearby magma body. Shale can be transformed into hornfels, a fine-grained metamorphic rock, under similar conditions. One of the most distinctive features of contact metamorphism is the presence of a ""contact zone"" around the magma intrusion, known as an areole, where the original rocks have been altered by the heat. This zone can range in size from a few centimeters to several kilometers, depending on the size of the magma body and the surrounding rocks. Regional Metamorphism Regional metamorphism is a type of metamorphism that occurs over large areas, typically at convergent plate boundaries or in mountain-building processes. It is caused by the combination of heat, pressure, and chemical activity over a long period of time, often millions of years. In regional metamorphism, rocks are subjected to high temperatures and pressures, usually from tectonic forces, as they are buried deep within the Earth's crust. This process can cause the minerals in the rocks to change, creating new minerals and altering the texture and composition of the original rock.  One of the most common types of rock to undergo regional metamorphism is shale, which can be transformed into slate, phyllite, schist, or gneiss depending on the degree of metamorphism. The metamorphic grade of a rock is determined by the temperature and pressure conditions it has experienced, with higher grades indicating more intense metamorphism. Part 2: Classifying Metamorphic Rocks Metamorphic rocks are classified into broad groups called “facies”. Rock belonging to the same metamorphic facies undergo similar metamorphic changes due to similar temperature and pressure conditions. Think of it like different neighborhoods in a city, each with a different character and vibe. In this case, each neighborhood represents different metamorphic facies, with its own unique set of rocks and minerals. Metamorphic facies are classified based on the mineral assemblages that are formed under specific pressure and temperature conditions. These assemblages are determined by the original mineralogy of the rock, and the degree and duration of heat and pressure that the rock has been exposed to. A diagram of the different facies is shown below: As you can see, there are several different metamorphic facies, ranging from low-grade to high-grade, depending on the intensity of metamorphism. For example, the zeolite facies represents the lowest grade of metamorphism, characterized by the formation of minerals such as zeolites, while the granulite facies represents the highest grade, characterized by the formation of minerals such as garnet and sillimanite. And… finally, let’s learn about the rock you’ll see at the GZ: serpentinite. Part 3: On Serpentinite Serpentinite is a type of metamorphic rock that is composed mainly of the mineral serpentine, which is formed through serpentinization by the alteration of minerals such as olivine or pyroxene in rocks, such as peridotite, in the presence of water and/or carbon dioxide. It is typically green in color and has a characteristic waxy or greasy appearance.  Serpentinite is commonly found in areas of the Earth's crust where there has been a significant amount of tectonic activity, such as subduction zones or fault zones. It is formed when water infiltrates cracks and crevices in rocks that are being subjected to high pressure and low temperature conditions, causing them to break down and transform into serpentinite. Its beautiful green hue and patterns make serpentinite sought after as cladding material and for sculptures, such as the one you see here. Metamorphic rocks are a rare sight in Singapore, where most of the island is either underlain by granite or sedimentary deposits, so this rare “gem” provided a useful lesson. And so... on to your tasks! Part 4: Earthcache Tasks At the published coordinates, you will find a water feature and sculpture that is a gift to Singapore from the city of Vienna, Austria. This sculpture is made entirely from serpentinite, and exhibits many of the features of the rock that has been described in Part 3.  The rock that is used for this sculpture is known as Tauerngrün from the foot of the Großvenediger, a mountain in the Austrian Alps. The serpentinite from this area exhibits veins due to dissolved minerals percipitating into cracks in the serpentinite during its formation. The veins in Tauerngrün are usually deposits of talc and calcite.      Based on the information provided and your observations on site, answer the following questions:  Describe the colour and surface patterns of the serpentinite you see at the published coordinates.  What is the range of the width of the veins in the serpentinite used for the water feature? Describe their shape, colour and pattern. Is it consistent with the colour and texture of talc and/or calcite (which are usually white/light coloured)? Is serpentinite formed through contact or regional metamorphism? Explain your answer based on your observations and the information provided in the listing, Serpentinite is a rock classified under the greenschist facies. Under what range of temperature and pressure conditions does it form?   Take a photo of yourself or a personal object with the sign containing the name of the sculpture and the sculptor, and attach it to  your log.   As with all Earthcaches, please send your responses to me via email or the Message Centre. There is no need to get all the answers perfectly right as long as a conscious and honest effort is made.  Logs that do not meet the task requirements may be deleted. I hope you enjoyed your geology field trip here, and happy caching! ",,4.0,1.0
761,5344504,GC67669,Rooftop Garden,2,8,1.5,1.5,0,2,0,1.406339,103.908865,PRD1RGR,beanythong,2015-11-21,2023-05-20,00:08:33,www.geocaching.com/geocache/GC67669,"Punggol Point or Tanjong Punggol appears as Tanjong Rangon on Franklin and Jackson's 1828 map of Singapore. Punggol, also spelt as Ponggol, means ""hurling sticks at the branches of fruit trees to bring them down to the ground"" in Malay. It could also refer to a place where fruits and forest produce are offered wholesale and carried away. These possible names indicate that Punggol was a fruit growing district. The place is said to take its name from the river Sungei Ponggol. Yet another interpretation is that it is a rendezvous point for those who await the wholesale agent who buys and takes the produce to the market.   Ponggol also means ""a stump of a tree"", especially ""a high stump"". There are suggestions that the word is Tamil (Pongal, ""the feast of the boiling rice"", is celebrated when the sun enters the sign of Capricorn), but the word is clearly Malay and not Tamil.   - wikipedia",turn on the inlet valve,180.0,37.0
